id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,Location
780871592911758937,320380,2010-12-16,"Coffs Harbour, Australia",within an hour,100%,100%,t,t,t,Coffs Harbour,-30.30891989805785,153.1296743452549,Private room in home,Private room,2,1 shared bath,1.0,"[""Shared beach access"", ""Dishwasher"", ""Ilve  oven"", ""Shared patio or balcony"", ""Iron"", ""Laundromat nearby"", ""Dedicated workspace"", ""Free washer \u2013 In building"", ""Clothing storage: closet, wardrobe, and dresser"", ""Hot water kettle"", ""Books and reading material"", ""Shower gel"", ""Dining table"", ""BBQ grill"", ""Ceiling fan"", ""Essentials"", ""Wine glasses"", ""Freezer"", ""Radiant heating"", ""Hot water"", ""Drying rack for clothing"", ""? body soap"", ""Pets allowed"", ""TV"", ""Fire extinguisher"", ""Beach essentials"", ""Kitchen"", ""First aid kit"", ""? conditioner"", ""Barbecue utensils"", ""Big refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Blender"", ""Outdoor dining area"", ""Fire pit"", ""? shampoo"", ""Bed linens"", ""Extra pillows and blankets"", ""Microwave"", ""Cooking basics"", ""AEG stainless steel gas stove"", ""Toaster"", ""Bathtub"", ""Cleaning products"", ""Rice maker"", ""Coffee"", ""Pool table"", ""Outdoor furniture"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Indoor fireplace"", ""Free street parking"", ""Coffee maker: drip coffee maker, french press""]",$130.00,12,6,1,2022-12-26,2024-03-31,5.0,5.0,4.75,4.92,5.0,4.75,4.75,2,1,1,0,0.75,mid_north_nsw
781134438080608646,335751986,2020-02-12,"Boomerang Beach, Australia",within a few hours,100%,99%,t,t,t,Mid-Coast,-32.3491904,152.5373641,Entire home,Entire home/apt,12,3.5 baths,8.0,"[""Dishwasher"", ""Exercise equipment: yoga mat"", ""Coffee maker"", ""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""Ocean view"", ""Private BBQ grill: gas"", ""Clothing storage: walk-in closet"", ""Heating - split type ductless system"", ""Kayak"", ""Baking sheet"", ""Hot water kettle"", ""Bikes"", ""Books and reading material"", ""Shower gel"", ""Standalone high chair - available upon request"", ""Refrigerator"", ""50 inch HDTV"", ""Ceiling fan"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Leif shampoo"", ""Private backyard \u2013 Fully fenced"", ""Host greets you"", ""Crib - available upon request"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Outdoor shower"", ""Electric stove"", ""Board games"", ""AC - split type ductless system"", ""Pets allowed"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Beach essentials"", ""Kitchen"", ""First aid kit"", ""Leif conditioner"", ""Babysitter recommendations"", ""Children\u2019s bikes"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Barbecue utensils"", ""Outdoor dining area"", ""Cleaning available during stay"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Garden view"", ""Microwave"", ""Shared beach access"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Coffee"", ""Long term stays allowed"", ""Leif body soap"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Private outdoor kitchen""]",$621.00,6,5,1,2023-04-10,2024-04-01,5.0,5.0,5.0,5.0,5.0,5.0,4.67,8,8,0,0,0.48,mid_north_nsw
781363774343332859,98680981,2016-10-07,"Forster, Australia",within an hour,100%,100%,t,t,t,Mid-Coast,-32.1778479,152.4982541,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Iron"", ""Self check-in"", ""Laundromat nearby"", ""Shampoo"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Portable heater"", ""Ceiling fan"", ""Essentials"", ""Clothing storage: closet"", ""Single level home"", ""Wine glasses"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Drying rack for clothing"", ""TV"", ""Free parking on premises"", ""Lockbox"", ""Fire extinguisher"", ""Generic body soap"", ""First aid kit"", ""Kitchen"", ""Dishes and silverware"", ""Outdoor dining area"", ""Generic conditioner"", ""Bed linens"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Shared beach access"", ""Outdoor furniture"", ""Cleaning products"", ""Coffee"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$106.00,94,69,6,2023-01-04,2024-04-07,4.85,4.85,4.93,4.89,4.95,4.82,4.78,1,1,0,0,6.0,mid_north_nsw
781500362596187971,237164440,2019-01-17,"Nambucca Heads, Australia",within an hour,100%,100%,t,t,t,Nambucca Valley,-30.638660856986068,152.9783133010498,Entire guesthouse,Entire home/apt,3,1 bath,2.0,"[""Dishwasher"", ""Iron"", ""Self check-in"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Shared outdoor pool - available seasonally, open specific hours, pool cover, saltwater"", ""Shampoo"", ""Dedicated workspace"", ""Hot water kettle"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Essentials"", ""Clothing storage: closet"", ""Single level home"", ""Wine glasses"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Lockbox"", ""Ethernet connection"", ""Dishes and silverware"", ""Outdoor dining area"", ""Toaster"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Shared beach access"", ""Safe"", ""Outdoor furniture"", ""Cleaning products"", ""Coffee"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Hair dryer"", ""Exterior security cameras on property""]",$156.00,21,14,1,2022-12-26,2024-04-01,4.95,4.95,4.95,4.95,4.95,4.81,4.86,1,1,0,0,1.32,mid_north_nsw
781509099145027083,221075043,2018-10-17,"Tea Gardens, Australia",within an hour,100%,98%,f,t,t,Mid-Coast,-32.676120594816766,152.18090708039924,Entire townhouse,Entire home/apt,6,1.5 baths,4.0,"[""Dishwasher"", ""Oven"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Ceiling fan"", ""Clothing storage"", ""Patio or balcony"", ""Freezer"", ""Backyard"", ""Hot water"", ""Stove"", ""TV"", ""Kitchen"", ""Dishes and silverware"", ""Toaster"", ""Microwave"", ""Outdoor furniture"", ""Bathtub"", ""Washer"", ""Long term stays allowed"", ""Hangers"", ""Smoke alarm""]",$136.00,1,1,0,2024-01-27,2024-01-27,3.0,4.0,3.0,4.0,4.0,3.0,3.0,95,95,0,0,0.37,mid_north_nsw
781894249993504631,45490157,2015-10-01,"Forster, Australia",within an hour,100%,100%,f,t,t,Mid-Coast,-32.18881,152.52788,Entire cottage,Entire home/apt,2,1 bath,2.0,"[""Dishwasher"", ""Luggage dropoff allowed"", ""Self check-in"", ""Laundromat nearby"", ""Hot water kettle"", ""Refrigerator"", ""Ceiling fan"", ""Essentials"", ""Clothing storage: closet"", ""Free carport on premises \u2013 1 space"", ""Single level home"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Electric stove"", ""Pets allowed"", ""TV"", ""Lockbox"", ""Kitchen"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Toaster"", ""Outdoor furniture"", ""Cleaning products"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Free street parking"", ""Double oven""]",$140.00,13,10,1,2023-01-14,2024-04-02,4.15,4.54,4.23,4.77,4.46,4.69,4.15,1,1,0,0,0.85,mid_north_nsw
781984236334153214,368080622,2020-09-18,"Forster, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.21335,152.51908,Entire home,Entire home/apt,6,1 bath,3.0,"[""Dishwasher"", ""Waterfront"", ""Oven"", ""Iron"", ""Private backyard \u2013 Not fully fenced"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Free parking garage on premises \u2013 2 spaces"", ""Single level home"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Stove"", ""Clothing storage: wardrobe"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Central heating"", ""Dishes and silverware"", ""Outdoor dining area"", ""Canal view"", ""Lake access"", ""Private BBQ grill"", ""Cooking basics"", ""Bed linens"", ""Toaster"", ""Microwave"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$536.00,4,4,0,2023-05-14,2023-09-17,4.25,4.75,4.5,5.0,5.0,5.0,4.5,146,146,0,0,0.35,mid_north_nsw
782041194463898412,103743288,2016-11-14,"Dondingalong, Australia",within an hour,100%,100%,t,t,t,Kempsey,-30.8858861,153.0393327,Entire home,Entire home/apt,4,1 bath,2.0,"[""Dishwasher"", ""Oven"", ""Private BBQ grill: gas"", ""Self check-in"", ""Heating - split type ductless system"", ""Miele electric stove"", ""Baking sheet"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Essentials"", ""Single level home"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Courtyard view"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Clothing storage: wardrobe"", ""Crib"", ""AC - split type ductless system"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Cleaning products"", ""Coffee"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Free street parking"", ""Room-darkening shades"", ""50 inch HDTV with Chromecast""]",$325.00,35,24,3,2023-01-03,2024-04-10,4.8,4.89,4.89,4.94,4.94,4.8,4.51,11,11,0,0,2.23,mid_north_nsw
783051440964809137,3312798,2012-08-20,"Sydney, Australia",within a few hours,100%,100%,t,t,t,Mid-Coast,-32.1934795,152.5347948,Entire home,Entire home/apt,12,3.5 baths,8.0,"[""Toaster"", ""Dishwasher"", ""Waterfront"", ""Gas stove"", ""Private outdoor pool - available all year, open 24 hours, heated"", ""Sound system"", ""Iron"", ""Oven"", ""Ocean view"", ""Self check-in"", ""Shampoo"", ""Dedicated workspace"", ""Hot water kettle"", ""Clothing storage: walk-in closet and wardrobe"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Refrigerator"", ""Portable heater"", ""Ceiling fan"", ""Dining table"", ""Essentials"", ""Free dryer \u2013 In unit"", ""BBQ grill"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Private patio or balcony"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Outdoor shower"", ""Board games"", ""TV"", ""Baby safety gates"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Fire extinguisher"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Barbecue utensils"", ""Dishes and silverware"", ""Blender"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Garden view"", ""Extra pillows and blankets"", ""Microwave"", ""Mini fridge"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Coffee"", ""Children\u2019s books and toys"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Pool view"", ""Long term stays allowed"", ""Indoor fireplace"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking""]","$2,200.00",15,15,0,2023-04-23,2024-03-03,4.93,4.93,4.93,4.93,4.93,4.93,4.67,1,1,0,0,1.25,mid_north_nsw
784337774065004184,5029279,2013-02-09,"Bellingen, Australia",within a few hours,100%,75%,f,t,t,Bellingen,-30.45812,152.90111,Entire place,Entire home/apt,2,1 bath,1.0,"[""Shared backyard \u2013 Not fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Laundromat nearby"", ""Hot water kettle"", ""Host greets you"", ""Essentials"", ""Single level home"", ""Heating"", ""Wine glasses"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Clothing storage: wardrobe"", ""AC - split type ductless system"", ""TV"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Mountain view"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Garden view"", ""Extra pillows and blankets"", ""Park view"", ""Mini fridge"", ""Cleaning products"", ""Toaster"", ""Outdoor furniture"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Room-darkening shades""]",$205.00,6,5,1,2023-04-09,2024-03-30,5.0,4.83,5.0,5.0,5.0,4.83,4.83,1,1,0,0,0.48,mid_north_nsw
784848580920921720,231331215,2018-12-18,"Thrumster, Australia",within a few hours,100%,63%,f,t,f,Port Macquarie-Hastings,-31.47536757176425,152.87036121045074,Entire home,Entire home/apt,4,2 baths,2.0,"[""Dishwasher"", ""Oven"", ""Coffee maker: espresso machine"", ""Dedicated workspace"", ""Shampoo"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""Host greets you"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Single level home"", ""Wine glasses"", ""Freezer"", ""Conditioner"", ""Hot water"", ""Private BBQ grill: wood-burning"", ""Stove"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Private hot tub - available all year"", ""Dishes and silverware"", ""Outdoor dining area"", ""Fire pit"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Hair dryer""]",$550.00,5,3,0,2023-01-08,2024-01-28,4.8,4.6,4.8,5.0,5.0,4.6,4.8,1,1,0,0,0.32,mid_north_nsw
784897470694122894,489032761,2022-11-24,"Nambucca Heads, Australia",within an hour,100%,100%,t,t,t,Kempsey,-30.88515,153.07223,Entire home,Entire home/apt,10,4 baths,6.0,"[""Dishwasher"", ""Gas stove"", ""Sound system"", ""Iron"", ""Luggage dropoff allowed"", ""Self check-in"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Free washer \u2013 In building"", ""Baking sheet"", ""Hot water kettle"", ""Clothing storage: walk-in closet and wardrobe"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Essentials"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Alive Body shampoo"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Sun loungers"", ""Stainless steel oven"", ""Children\u2019s dinnerware"", ""Outdoor shower"", ""Board games"", ""TV"", ""Air conditioning"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free parking on premises"", ""Beach essentials"", ""Kitchen"", ""First aid kit"", ""Babysitter recommendations"", ""Alive Body body soap"", ""Barbecue utensils"", ""Dishes and silverware"", ""Blender"", ""Ping pong table"", ""Outdoor dining area"", ""Free dryer \u2013 In building"", ""Private outdoor pool - available all year, open 24 hours, lap pool, pool toys"", ""Cooking basics"", ""Bed linens"", ""Alive Body conditioner"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Shared beach access"", ""Bathtub"", ""Cleaning products"", ""Coffee"", ""Outdoor furniture"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Folding or convertible high chair - available upon request"", ""Free street parking"", ""Room-darkening shades"", ""Hammock"", ""Keypad""]",$762.00,16,12,1,2023-01-05,2024-04-04,4.94,5.0,4.75,5.0,5.0,4.94,4.63,2,2,0,0,1.02,mid_north_nsw
784954283962761901,97309690,2016-09-29,"Sawtell, Australia",within an hour,98%,99%,f,t,t,Nambucca Valley,-30.67985754164405,152.9637322003078,Entire rental unit,Entire home/apt,4,2 baths,2.0,"[""Dishwasher"", ""Oven"", ""Iron"", ""Self check-in"", ""Dedicated workspace"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Essentials"", ""Bidet"", ""Dryer"", ""Heating"", ""Patio or balcony"", ""Backyard"", ""Children\u2019s dinnerware"", ""Stove"", ""Board games"", ""TV"", ""Air conditioning"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Toaster"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Washer"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Wifi"", ""Smoke alarm"", ""Free street parking""]",$195.00,6,3,0,2023-02-16,2023-12-01,4.83,4.83,4.83,4.67,4.83,4.67,4.67,88,78,10,0,0.42,mid_north_nsw
784968405299893232,412596172,2021-07-13,"Forster - Tuncurry, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.19031428457013,152.53003170825255,Entire home,Entire home/apt,11,3.5 baths,7.0,"[""Dishwasher"", ""Coffee maker"", ""Oven"", ""Iron"", ""Refrigerator"", ""BBQ grill"", ""Dryer"", ""Backyard"", ""Hot water"", ""Stove"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""Bathtub"", ""Washer"", ""Wifi"", ""Smoke alarm""]",$483.00,1,0,0,2023-03-05,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,35,35,0,0,0.07,mid_north_nsw
785188752936185799,234470806,2019-01-05,"Coffs Harbour, Australia",within an hour,100%,98%,t,t,t,Coffs Harbour,-30.2941,153.11333,Entire home,Entire home/apt,6,1.5 baths,4.0,"[""Oven"", ""Iron"", ""Self check-in"", ""Heating - split type ductless system"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Free carport on premises \u2013 1 space"", ""Single level home"", ""Wine glasses"", ""Clothing storage"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""AC - split type ductless system"", ""Baby safety gates"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Bio degradable body soap"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Bio degradable shampoo"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Garden view"", ""Microwave"", ""Private backyard"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Long term stays allowed"", ""43 inch HDTV"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Bio degradable conditioner"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Room-darkening shades"", ""Keypad""]",$191.00,38,29,0,2023-01-03,2024-03-10,4.89,4.95,4.82,4.95,4.95,4.79,4.87,8,8,0,0,2.42,mid_north_nsw
785590773268732090,368080622,2020-09-18,"Forster, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.18037,152.51184,Entire rental unit,Entire home/apt,4,1 bath,3.0,"[""Dishwasher"", ""Oven"", ""Iron"", ""Laundromat nearby"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Ceiling fan"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Single level home"", ""Heating"", ""Freezer"", ""Private patio or balcony"", ""Hot water"", ""Stove"", ""Clothing storage: wardrobe"", ""TV"", ""Beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Kitchen"", ""Dishes and silverware"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Toaster"", ""Microwave"", ""Outdoor furniture"", ""Elevator"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$276.00,4,4,0,2023-04-25,2023-10-16,4.25,4.25,4.0,4.25,4.75,4.75,4.25,146,146,0,0,0.33,mid_north_nsw
785741493599505488,305163448,2019-10-28,"Forster - Tuncurry, Australia",within an hour,91%,97%,f,t,t,Mid-Coast,-32.19055744663778,152.53052631677318,Entire home,Entire home/apt,8,2 baths,6.0,"[""Dishwasher"", ""Pool"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""BBQ grill"", ""Essentials"", ""Dryer"", ""Heating"", ""Backyard"", ""Hot water"", ""Stove"", ""Board games"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""Bathtub"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Indoor fireplace"", ""Hair dryer""]",$460.00,1,1,0,2024-01-27,2024-01-27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,89,87,2,0,0.37,mid_north_nsw
785792097478783587,234470806,2019-01-05,"Coffs Harbour, Australia",within an hour,100%,98%,t,t,t,Coffs Harbour,-30.29417,153.11142,Entire home,Entire home/apt,6,1.5 baths,4.0,"[""Oven"", ""Iron"", ""Self check-in"", ""Clothing storage: walk-in closet"", ""Heating - split type ductless system"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hot water kettle"", ""Shower gel"", ""Dining table"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Free carport on premises \u2013 1 space"", ""Single level home"", ""Wine glasses"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""AC - split type ductless system"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Bio degradable body soap"", ""Free washer \u2013 In unit"", ""Bio degradable shampoo"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Private backyard"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Coffee"", ""Long term stays allowed"", ""43 inch HDTV"", ""LG refrigerator"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Bio degradable conditioner"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Room-darkening shades"", ""Keypad""]",$189.00,47,28,2,2022-12-28,2024-03-27,4.81,4.94,4.85,4.96,4.91,4.7,4.66,8,8,0,0,2.96,mid_north_nsw
786568942701282965,89047254,2016-08-10,"Forster, Australia",within an hour,100%,98%,f,t,t,Mid-Coast,-32.0725,152.54235,Entire home,Entire home/apt,5,1 bath,2.0,"[""Stove"", ""Board games"", ""Microwave"", ""Refrigerator"", ""TV"", ""Washer"", ""BBQ grill"", ""Free parking on premises"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Oven"", ""Indoor fireplace"", ""Dishes and silverware"", ""Backyard"", ""Hot water""]",$268.00,1,0,0,2023-01-27,2023-01-27,5.0,5.0,4.0,5.0,5.0,5.0,3.0,84,84,0,0,0.07,mid_north_nsw
786572470624231574,89047254,2016-08-10,"Forster, Australia",within an hour,100%,98%,f,t,t,Mid-Coast,-32.06082756898789,152.54039591626164,Entire townhouse,Entire home/apt,5,1 bath,4.0,"[""Stove"", ""Dishwasher"", ""Microwave"", ""Refrigerator"", ""TV"", ""Bathtub"", ""Washer"", ""Air conditioning"", ""Coffee maker"", ""BBQ grill"", ""Free parking on premises"", ""Dryer"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Dishes and silverware"", ""Hot water""]",$318.00,1,1,0,2023-04-24,2023-04-24,5.0,4.0,5.0,5.0,5.0,5.0,5.0,84,84,0,0,0.08,mid_north_nsw
787084638522928251,244172164,2019-02-19,"Port Macquarie, Australia",within an hour,100%,98%,t,t,t,Port Macquarie-Hastings,-31.44727,152.91129,Private room in bed and breakfast,Private room,2,1 private bath,1.0,"[""Dishwasher"", ""Luggage dropoff allowed"", ""Iron"", ""Breakfast"", ""Shampoo"", ""Hot water kettle"", ""Books and reading material"", ""Shower gel"", ""Refrigerator"", ""Portable heater"", ""Dining table"", ""BBQ grill"", ""Essentials"", ""Wine glasses"", ""Crib - available upon request"", ""Freezer"", ""Private patio or balcony"", ""Conditioner"", ""Hot water"", ""Stainless steel oven"", ""Lock on bedroom door"", ""Electric stove"", ""TV"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Blender"", ""Portable fans"", ""Outdoor dining area"", ""Free dryer \u2013 In building"", ""Cleaning available during stay"", ""Clothing storage: wardrobe and dresser"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Garden view"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Cleaning products"", ""Washer"", ""Coffee"", ""Outdoor furniture"", ""Central air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Smoking allowed"", ""Hair dryer"", ""Free street parking""]",$122.00,49,33,5,2022-12-25,2024-03-29,4.94,4.96,4.98,4.98,4.96,4.92,4.92,4,2,2,0,3.06,mid_north_nsw
787546099165178966,43662800,2015-09-08,"Bonny Hills, Australia",within an hour,99%,95%,t,t,t,Port Macquarie-Hastings,-31.44602,152.9242,Entire townhouse,Entire home/apt,4,2 baths,2.0,"[""Cooking basics"", ""Paid parking off premises"", ""Pets allowed"", ""Refrigerator"", ""TV"", ""Air conditioning"", ""BBQ grill"", ""Free parking on premises"", ""Essentials"", ""Coffee maker"", ""Dryer"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Patio or balcony"", ""Backyard""]",$292.00,29,24,2,2023-01-02,2024-04-03,4.97,4.97,4.83,4.93,4.93,4.83,4.72,54,54,0,0,1.84,mid_north_nsw
787808868256079455,305163448,2019-10-28,"Forster - Tuncurry, Australia",within an hour,91%,97%,f,t,t,Mid-Coast,-32.19031443895534,152.53380132605167,Entire home,Entire home/apt,8,2 baths,5.0,"[""Dishwasher"", ""Oven"", ""Shampoo"", ""Refrigerator"", ""Ceiling fan"", ""Essentials"", ""Dryer"", ""Heating"", ""Patio or balcony"", ""Backyard"", ""Hot water"", ""Stove"", ""TV"", ""Free parking on premises"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Bed linens"", ""Microwave"", ""Bathtub"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Indoor fireplace""]",$435.00,1,0,0,2023-01-28,2023-01-28,3.0,4.0,2.0,3.0,4.0,4.0,4.0,89,87,2,0,0.07,mid_north_nsw
